path,global_category,label_id
../archive//DeepFashion2/deepfashion2_original_images/train/image/045275.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/180446.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/162135.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/158350.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/092183.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/104760.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/130492.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/068185.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/072297.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/009396.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/099840.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/027691.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/047390.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/119410.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/015643.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/021294.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/131728.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/163243.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/185979.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/176690.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/189854.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/128067.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/030983.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/113913.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/064456.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/189277.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/191680.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/029797.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/020872.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/008963.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/137057.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/101533.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/041016.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/169710.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/067693.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/118454.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/039056.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/081124.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/009018.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/022494.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/007941.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/078022.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/177266.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/191538.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/007089.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/040054.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/042240.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/014336.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/132126.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/081619.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/119985.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/029380.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/176219.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/164720.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/142532.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/170080.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/178430.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/059246.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/138626.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/007139.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/187712.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/146453.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/048327.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/017793.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/176616.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/037446.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/186020.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/085905.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/027425.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/043779.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/106899.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/136628.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/166553.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/144439.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/176808.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/150367.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/032329.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/086404.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/037239.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/026347.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/157455.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/057170.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/057174.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/191175.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/030264.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/174793.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/115509.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/136593.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/023227.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/146551.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/013189.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/128407.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/111485.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/007261.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/118533.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/035366.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/045163.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/036212.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/089161.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/078560.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/011621.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/123781.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/005938.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/093455.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/162281.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/080150.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/167672.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/107954.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/150303.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/005051.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/114053.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/149271.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/027636.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/046311.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/018350.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/162655.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/082736.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/087525.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/143944.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/125875.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/082098.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/126045.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/049951.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/126845.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/005474.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/166643.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/134949.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/091697.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/040700.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/004814.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/093770.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/106896.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/034320.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/182820.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/028737.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/097075.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/125621.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/037954.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/111484.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/029744.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/026622.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/103030.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/116406.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/121082.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/005449.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/070144.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/191132.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/052430.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/170688.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/093602.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/168879.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/138659.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/115998.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/069899.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/009925.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/066851.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/135060.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/150459.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/041657.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/058394.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/010886.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/166966.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/012815.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/185940.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/084064.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/023287.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/184398.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/150446.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/101140.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/094621.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/103202.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/074275.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/156400.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/026188.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/088386.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/044963.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/072130.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/047883.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/106022.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/189727.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/036480.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/062255.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/153015.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/172323.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/050082.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/121026.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/055570.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/155336.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/109445.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/007386.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/040576.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/078569.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/187049.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/134812.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/041224.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/024905.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/184229.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/165252.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/183471.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/043436.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/066848.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/019251.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/043611.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/116220.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/092274.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/038730.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/114538.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/158096.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/022133.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/155020.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/027750.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/168410.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/109246.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/094970.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/032547.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/106371.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/010335.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/080287.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/042437.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/113926.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/161542.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/019478.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/184074.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/015339.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/103748.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/018655.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/128998.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/161589.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/125620.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/147768.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/146979.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/152945.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/144093.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/054904.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/087115.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/129690.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/144075.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/169360.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/110209.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/054906.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/146459.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/151553.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/060598.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/002140.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/062192.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/171576.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/109714.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/009902.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/114345.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/136409.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/016398.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/188094.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/135859.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/045459.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/027723.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/061533.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/176719.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/021680.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/075954.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/083642.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/117497.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/107963.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/131280.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/115527.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/026071.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/067760.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/132349.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/092635.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/101956.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/100341.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/098689.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/013717.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/042054.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/074227.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/101944.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/165243.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/094616.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/153009.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/075109.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/058393.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/019809.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/085427.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/038437.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/141765.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/048958.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/181475.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/028483.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/075505.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/138435.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/045304.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/082643.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/113566.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/015622.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/021531.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/168401.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/022602.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/142321.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/166291.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/180976.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/097068.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/185095.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/018194.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/055961.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/066426.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/163963.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/008279.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/180306.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/097639.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/070720.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/125243.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/179057.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/072703.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/164290.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/076655.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/181825.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/123928.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/156534.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/123475.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/106912.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/161290.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/160637.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/138267.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/041242.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/144270.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/168799.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/014913.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/120300.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/139667.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/051340.jpg,outerwear,4
../archive//DeepFashion2/deepfashion2_original_images/train/image/101022.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/133668.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/161919.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/114905.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/006422.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/178431.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/038436.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/150148.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/109573.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/059219.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/151552.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/107351.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/105906.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/156653.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/025425.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/165094.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/038191.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/160399.jpg,skirt,3
../archive//DeepFashion2/deepfashion2_original_images/train/image/008987.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/044710.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/109378.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/183023.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/150506.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/058022.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/007651.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/169947.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/018146.jpg,dress,0
../archive//DeepFashion2/deepfashion2_original_images/train/image/191552.jpg,dress,0
